Progress,definition,DEEPCTN_s_1,DEEPCTN_s_2,DEEPCTN_s_3,DEEPCTN_s_4,DEEPCTN_s_5,DEEPCTN_s_6,DEEPCTN_ex_1,DEEPCTN_ex_2,DEEPCTN_ex_3,DEEPCTN_s_7,DEEPCTN_s_8,DEEPCTN_s_9,DEEPCTN_ex_4,DEEPCTN_ex_5,DEEPCTN_ex_6,DEEPCTN_ex_7,DEEPCTN_emo_1,DEEPCTN_emo_2,DEEPCTN_emo_3,DEEPCTN_emo_4,DEEPCTN_s_10,DEEPCTN_ex_8,DEEPCTN_m_1,DEEPCTN_m_2,DEEPCTN_m_3,DEEPCTN_m_4,DEEPCTN_m_5,DEEPCTN_m_6,DEEPCTN_em_5,DEEPCTN_em_6,EIDR_1,EIDR_2,EIDR_3,EIDR_4,EIDR_5,EIDR_6,EIDR_7,EIDR_8,EIDR_9,EIDR_10,EIDR_11,EIDR_12,EIDR_13,EIDR_14,att_1[4],CNS_1,CNS_2,CNS_3,CNS_4,CNS_5,CNS_6,CNS_7,CNS_8,CNS_9,CNS_10,CNS_11,CNS_12,CNS_13,CNS_14,att_2[1],PI_me_1,PI_me_2,PI_me_3,PI_me_4,PI_me_5,PI_hierarchy_1,PI_hierarchy_2,PI_hierarchy_3,PI_hierarchy_4,PI_hierarchy_5,PI_interconnect_1,PI_interconnect_2,PI_interconnect_3,PI_interconnect_4,att_3[2],RPEBS_1,RPEBS_2,RPEBS_3,RPEBS_4,RPEBS_5,RPEBS_6,RPEBS_7,RPEBS_8,RPEBS_9,RPEBS_10,RPEBS_11,RPEBS_12,RPEBS_13,RPEBS_14,RPEBS_15,RPEBS_16,RPEBS_17,RPEBS_18,RPEBS_19,RPEBS_20,att_4[4],LOC_1_internal,LOC_2_internal,LOC_3_internal,LOC_4_chance,LOC_5_chance,LOC_6_chance,LOC_7_power,LOC_8_power,LOC_9_power,SES_peers,SES_family,politics_overall,politics_economic,politics_social,nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,ethnoracial,ethnoracial_mixed_1,ethnoracial_mixed_2,ethnoracial_mixed_3,ethnoracial_mixed_4,ethnoracial_mixed_5,ethnoracial_mixed_6,ethnoracial_mixed_7,ethnoracial_mixed_8,country_born,country_growup,move_us,college_year,college_year_9_TEXT,transfer,major,subjective_att,SC0,id,duration,ATT_1,ATT_2,ATT_3,ATT_4,ATT_TOT,subjectATT,EIDR,EIDR_Z,CNS,CNS_Z,PI_me,PI_me_Z,PI_hierarchy,PI_hierarchy_Z,PI_connect,PI_connect_Z,PEB,PEB_Z,LOC,LOC_internal,LOC_chance,LOC_power,LOC_Z,LOC_internal_Z,LOC_chance_Z,LOC_power_Z,DEEPCTN_s_1_Z,DEEPCTN_s_2_Z,DEEPCTN_s_3_Z,DEEPCTN_s_4_Z,DEEPCTN_s_5_Z,DEEPCTN_s_6_Z,DEEPCTN_ex_1_Z,DEEPCTN_ex_2_Z,DEEPCTN_ex_3_Z,DEEPCTN_s_7_Z,DEEPCTN_s_8_Z,DEEPCTN_s_9_Z,DEEPCTN_ex_4_Z,DEEPCTN_ex_5_Z,DEEPCTN_ex_6_Z,DEEPCTN_ex_7_Z,DEEPCTN_emo_1_Z,DEEPCTN_emo_2_Z,DEEPCTN_emo_3_Z,DEEPCTN_emo_4_Z,DEEPCTN_s_10_Z,DEEPCTN_ex_8_Z,DEEPCTN_m_1_Z,DEEPCTN_m_2_Z,DEEPCTN_m_3_Z,DEEPCTN_m_4_Z,DEEPCTN_m_5_Z,DEEPCTN_m_6_Z,DEEPCTN_em_5_Z,DEEPCTN_em_6_Z,politics_overall_Z,politics_economic_z,politics_social_z,SES_family_z,SES_peers_z
100,I would define nature as outside where there are no man made things.,1,3,1,6,6,5,4,1,1,1,2,2,4,1,4,3,5,6,1,1,1,3,1,1,4,1,1,1,5,1,5,2,6,3,2,5,5,5,6,6,6,2,5,5,4,2,2,5,3,5,2,4,5,2,2,2,4,2,6,1,2,2,3,2,4,4,4,5,4,4,2,6,2,3,2,5,4,2,3,1,2,2,5,3,1,4,5,3,4,2,2,3,5,2,3,4,6,6,4,6,5,6,6,6,6,4,6,5,5,6,1,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,20,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,3,NA,2,78,1,4,44957,774s (~12.9 minutes),1,1,1,1,4,1,4.5,-0.7237505042388328,3.2857142857142856,-1.3795328656157981,2.6,-1.129595874022281,4.2,0.8252931125154511,3.25,-1.197463712920806,3.05,0.03286289611796487,5.666666666666667,5.333333333333333,5.666666666666667,6,1.5355310450472401,0.7260919871894008,1.1623076877488454,1.3001545420467129,-1.6644213690458407,-0.948081547444892,-1.3616505958336305,0.6962331141970876,0.4485653462213992,0.41319888641118435,-0.5992305280484379,-1.7130986596598299,-1.8595844712964016,-1.5368735299620224,-1.2889460403760096,-1.0894914825789606,-0.2317368741298569,-2.0353513759101105,-0.31642790005933724,-1.7183811604773505,-0.1683121525721943,0.6965613366430933,-1.4605730811764503,-1.006889287476603,-1.513082203851817,-0.4401816981053005,-2.0741163887644563,-1.7684100869100632,-0.3998577496447905,-1.755788881036438,-1.6494889604643954,-1.5259512090636833,-0.2050608718392939,-1.2146914180376043,-0.03247667770201349,0.09470017246904094,0.2997889206287371,-0.1737660528472823,-1.4268325580175971
100,Not human made,4,3,4,5,4,3,5,4,4,4,5,5,5,4,3,3,4,3,3,3,4,5,4,5,5,4,4,4,5,5,5,5,5,5,4,5,4,3,5,4,4,4,5,4,4,5,4,4,5,4,3,3,3,5,5,5,4,4,4,5,3,4,3,5,5,5,5,3,4,4,4,2,4,5,2,3,4,3,2,3,3,2,3,3,4,4,4,4,2,4,3,3,3,4,4,4,5,5,5,3,2,3,3,3,3,6,6,5,5,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,20,No Answer,NA,No Answer,NA,NA,NA,NA,NA,NA,NA,NA,37,37,20,10,NA,3,99,2,3,40702,1182s (~19.7 minutes),1,0,1,1,3,2,4.428571428571429,-0.7955778971216736,4.142857142857143,-0.43205913515258115,4,0.44906065483672675,4.2,0.8252931125154511,3.75,-0.6322939882066263,3.25,0.5309183439502333,3.5555555555555554,5,2.6666666666666665,3,-1.2418853817704776,0.3708590350637399,-1.4997238747147408,-1.282482538562582,0.006533548062986611,-0.948081547444892,0.21054868129707385,0.07634932322787899,-0.8700620939639203,-0.6228365567227409,0.043340572783377544,0.025492539578271255,-0.11590444000747498,0.08397350215256404,0.40808330235842794,0.45634733389576443,0.3624155625489497,-0.30741406673497124,-0.8755051742574405,-1.7183811604773505,-0.8205217437894478,-0.9880302647419765,-0.41423816377903533,0.024189532431870317,0.24587585812592033,0.6514689131958445,-0.22261458622864566,0.5136252570306428,0.17304768156896372,0.008623717490355778,0.0776627350883952,0.09675989995102348,-0.2050608718392939,0.7887415858357841,-0.03247667770201349,0.09470017246904094,-0.38173122560059247,-0.1737660528472823,-0.05269552060860442
100,Environments that are not under human manipulation or control.,5,4,5,4,4,5,3,5,4,5,3,4,4,4,4,4,3,4,3,5,4,5,4,4,5,4,4,4,3,4,3,3,5,5,5,4,3,3,5,3,5,5,3,4,4,4,3,4,4,3,4,4,5,3,5,5,3,3,3,1,4,3,3,2,5,5,3,3,3,5,4,2,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,3,3,4,3,3,4,4,7,7,4,4,4,1,1,1,1,NA,NA,1,1,NA,NA,6,1,1,1,1,NA,NA,1,1,NA,NA,5,NA,Man,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,2,NA,2,78,2,4,42925,288s (~4.8 minutes),1,1,1,1,4,2,4,-1.2265422544187201,3.7857142857142856,-0.8268398561789219,3.4,-0.22750642895999096,3.8,0.3624231267131995,3.5,-0.9148788505637161,3,-0.0916509658401017,3.6666666666666665,4,3.3333333333333335,3.6666666666666665,-1.095705569832703,-0.694839821313244,-0.9081613052783881,-0.7085631873160722,0.5635185204325958,-0.35596468356447425,0.7346151070073087,-0.5435344677413295,-0.8700620939639203,0.41319888641118435,-1.2418016288802534,0.605022939324305,-0.11590444000747498,0.6242558461907596,-0.7232695927978637,-0.05893227159581058,-0.2317368741298569,-0.30741406673497124,-0.31642790005933724,-1.0002831510131636,-1.4727313350067013,-0.4264997309469533,-0.41423816377903533,1.0552683523403434,0.24587585812592033,0.6514689131958445,-0.22261458622864566,-0.05688357895453367,0.17304768156896372,0.008623717490355778,0.0776627350883952,0.09675989995102348,-1.360858513115315,0.287883334867437,-0.884364915885599,-0.6929280912368856,-1.0632513718299221,0.40715771206373064,0.6343729980958919
100,"In my opinion, I would define nature as everything that occurs at every moment in the world including human interaction in other habitats. I say this because although such impeding actions have the potential to be detrimental to the environmental as a whole, it is within human ""nature"" to do so.",3,6,3,4,7,1,3,1,2,5,7,3,2,2,7,3,5,4,5,1,2,2,2,3,1,2,1,3,5,2,2,4,5,1,1,4,5,1,4,3,3,2,3,5,4,3,3,6,5,5,3,4,5,5,6,4,4,3,5,1,2,2,3,2,2,4,4,4,4,5,5,6,4,5,2,5,3,2,3,1,1,2,1,2,1,2,3,3,3,5,5,1,2,2,2,4,6,5,5,7,4,6,4,5,5,7,7,7,6,7,2,NA,NA,NA,NA,NA,NA,NA,1,Parks.,3,2,NA,NA,NA,NA,NA,NA,NA,1,None.,1,19,Man,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,2,NA,2,38,1,4,46351,1172s (~19.53 minutes),1,1,1,1,4,1,3.0714285714285716,-2.1602983618956535,4.357142857142857,-0.19519070253677787,2.2,-1.5806405965534258,4.2,0.8252931125154511,5,0.7806303235788227,2.45,-1.4613034473788384,5.222222222222222,5.333333333333333,5.666666666666667,4.666666666666667,0.9508117972961415,0.7260919871894008,1.1623076877488454,0.15231583955369316,-0.5504514243066225,0.8282690441963614,-0.31351774441316094,-0.5435344677413295,1.107879066314059,-1.6588719998566661,-1.2418016288802534,-1.7130986596598299,-1.2783577942000928,0.6242558461907596,1.5394361975147195,-0.5742118770873856,-1.4200417474874703,-1.4593722728517309,1.3608039225349724,-1.7183811604773505,-0.1683121525721943,-0.4264997309469533,0.6320967536183796,-1.006889287476603,-0.926762849859238,-0.986007003755873,-1.4569491212525194,-0.6273924149397101,-2.118574043286053,-1.1676513481941735,-1.6494889604643954,-0.44414380305387874,-0.2050608718392939,-0.7138331670692571,1.6712997986651574,0.8823284361749675,0.9813090668580666,0.40715771206373064,0.6343729980958919
100,The organic world not made artificial by humans.,5,6,6,6,7,2,6,5,4,5,5,2,6,7,6,7,7,6,2,1,5,4,5,6,6,6,7,7,7,6,6,5,7,7,5,7,7,5,7,7,7,7,6,7,4,5,5,7,1,6,7,3,6,4,3,3,6,3,4,7,5,5,5,5,4,4,5,3,3,4,5,5,3,4,2,4,1,2,4,1,2,2,3,4,1,2,2,4,3,4,3,4,5,2,4,4,6,6,4,1,3,1,5,4,4,5,5,4,4,4,2,NA,1,NA,1,NA,NA,NA,NA,NA,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,4,21,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,3,NA,1,78,1,3,46216,874s (~14.57 minutes),1,0,1,1,3,1,6.428571428571429,1.2155891035978759,4.5,-0.03727841412624138,4.8,1.3511500998990167,3.8,0.3624231267131995,4.25,-0.06712426349244674,2.85,-0.4651925517143025,3.7777777777777777,5.333333333333333,1.6666666666666667,4.333333333333333,-0.9495257578949282,0.7260919871894008,-2.387067728869269,-0.13464383606956234,0.5635185204325958,0.8282690441963614,1.2586815327175433,0.6962331141970876,1.107879066314059,-1.1408542782897035,0.685911673615193,0.605022939324305,-0.11590444000747498,0.6242558461907596,0.40808330235842794,-1.0894914825789606,0.9565679992277564,1.420523242440168,0.8017266483368692,1.1540108773793976,1.1361070298623126,0.6965613366430933,-0.9374056224777428,-1.006889287476603,0.83219521211849945,0.105643607545272,0.39455268128329124,1.0841340930158192,0.7459531127827179,1.184898783174885,1.804814430641186,1.7194710089657301,0.9507367694367272,1.2895998368041313,-0.884364915885599,-0.6929280912368856,-1.0632513718299221,-0.7546898177582952,-0.7397640393131008
100,An outdoor feature that is not man made.,5,6,6,6,5,7,5,3,6,6,6,4,5,5,4,6,5,6,3,2,6,5,6,6,6,6,4,4,6,6,6,5,7,4,3,5,6,4,4,7,6,5,5,4,4,6,7,6,5,6,7,6,6,6,6,5,6,4,5,1,3,4,4,3,3,4,4,4,3,4,4,3,2,3,2,4,4,2,4,3,1,1,4,4,3,3,4,3,3,4,4,3,5,3,4,4,6,5,3,5,5,4,4,5,5,4,6,6,6,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,22,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,3,NA,1,78,2,4,45458,1282s (~21.37 minutes),1,1,1,1,4,2,5.071428571428571,-0.14913136117610462,5.785714285714286,1.3839321815685832,3.4,-0.22750642895999096,3.8,0.3624231267131995,3,-1.4800485752778958,3.3,0.6554322059082999,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,0.2199127376072689,0.01562608293807893,0.27496383359431686,0.15231583955369316,0.5635185204325958,0.8282690441963614,1.2586815327175433,0.6962331141970876,-0.21074837387126055,1.4492343295451096,0.043340572783377544,-0.5540378601677625,1.0465489141851427,1.164538190228955,0.9737597499365738,-0.05893227159581058,0.3624155625489497,0.2685650363234085,-0.31642790005933724,0.43591286791521056,-0.1683121525721943,0.6965613366430933,-0.41423816377903533,-0.4913498775223663,1.4185145661110785,0.6514689131958445,1.0117199487952282,1.0841340930158192,0.7459531127827179,1.184898783174885,0.0776627350883952,0.09675989995102348,0.3728379487987167,1.2895998368041313,0.8194115604815719,0.8823284361749675,0.2997889206287371,-0.1737660528472823,-1.4268325580175971
100,someting not artifical,5,5,5,3,5,5,4,5,5,4,5,4,5,5,1,4,1,3,5,1,5,2,5,5,5,4,5,3,5,3,5,5,5,5,5,5,5,5,6,4,6,5,5,5,4,4,4,4,4,3,4,3,4,4,4,4,4,5,4,1,4,4,3,4,4,4,4,3,4,4,4,3,4,4,2,4,4,2,3,3,3,3,3,2,2,3,4,3,3,4,2,2,2,1,3,4,5,4,4,4,4,4,4,6,6,4,4,4,4,4,1,NA,1,NA,NA,NA,1,1,NA,NA,3,1,1,1,NA,NA,NA,1,1,NA,NA,3,22,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,37,37,19,4,NA,1,78,1,4,41311,939s (~15.65 minutes),1,1,1,1,4,1,5.071428571428571,-0.14913136117610462,3.9285714285714284,-0.6689275677683859,3.8,0.223538293571154,3.8,0.3624231267131995,3.75,-0.6322939882066263,2.8,-0.5897064136723702,4.555555555555555,4.333333333333333,4,5.333333333333333,0.07373292566949366,-0.339606869187583,-0.31659873584203585,0.7262351908002026,0.5635185204325958,0.23615218031594354,0.7346151070073087,-1.1634182587105382,-0.21074837387126055,0.41319888641118435,-0.5992305280484379,0.605022939324305,0.4653222370888339,0.08397350215256404,0.40808330235842794,-0.05893227159581058,0.3624155625489497,0.2685650363234085,-1.993659722653647,-1.0002831510131636,-2.7771505174412083,-0.9880302647419765,0.6320967536183796,-1.006889287476603,0.83219521211849945,-0.986007003755873,0.39455268128329124,0.5136252570306428,0.17304768156896372,0.008623717490355778,0.6533799669393254,-0.44414380305387874,-0.2050608718392939,-0.2129749161009101,-0.884364915885599,-0.6929280912368856,-1.0632513718299221,-1.335613582669308,-1.4268325580175971
100,Nature is an environment that is filled with greenery and just out in the open.,4,3,2,4,3,3,5,3,3,3,3,3,2,4,1,5,2,4,4,2,2,4,5,4,6,5,4,3,6,3,4,4,6,5,1,4,5,5,4,5,5,3,4,5,4,2,4,5,3,4,4,4,5,5,3,2,1,7,4,1,3,4,3,4,2,4,4,3,5,4,4,4,4,4,2,2,3,1,5,3,2,2,3,2,3,4,3,4,5,1,1,1,5,1,2,4,5,4,4,3,3,4,3,4,3,5,5,5,4,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,22,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,4,NA,2,78,1,4,31235,1559s (~25.98 minutes),1,1,1,1,4,1,4.285714285714286,-0.9392326828873561,3.7857142857142856,-0.8268398561789219,3.2,-0.4530287902255632,4,0.5938581196143253,4,-0.3497091258495365,2.65,-0.963247999546571,3.6666666666666665,4.333333333333333,3.3333333333333335,3.3333333333333335,-1.095705569832703,-0.339606869187583,-0.9081613052783881,-0.9955228629393269,0.006533548062986611,-0.948081547444892,-0.8375841701233957,-0.5435344677413295,-1.52937581405658,-0.6228365567227409,0.043340572783377544,-0.5540378601677625,-0.6971311171037838,-0.4563088418856315,-0.7232695927978637,-0.5742118770873856,-1.4200417474874703,-0.30741406673497124,-1.993659722653647,-0.28218514154897645,-2.124940926223955,-0.4264997309469533,0.10892929491967214,-0.4913498775223663,-0.926762849859238,0.105643607545272,0.39455268128329124,-0.05688357895453367,0.7459531127827179,0.5967612503326204,0.0776627350883952,-0.44414380305387874,0.3728379487987167,-0.2129749161009101,-0.03247667770201349,-0.6929280912368856,0.9813090668580666,-0.7546898177582952,-0.7397640393131008
100,"I would define nature as the primitive, undeveloped state of the outside world and the earth's elements. This is to include ecosystems and living organisms.",7,7,7,6,6,6,5,4,6,6,6,7,6,5,4,6,6,5,5,7,5,4,6,5,6,6,5,6,7,7,6,6,7,5,7,6,6,7,6,6,6,5,6,6,4,5,5,6,4,6,7,5,5,5,7,6,4,6,5,1,5,4,4,5,5,4,3,4,4,4,5,5,4,6,2,5,4,1,5,5,4,2,4,4,2,3,5,5,5,5,5,3,4,3,4,4,5,5,3,5,4,5,5,4,5,7,7,6,5,7,2,1,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,21,Woman,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,4,NA,1,78,1,4,45309,1262s (~21.03 minutes),1,1,1,1,4,1,6.071428571428571,0.85645213918367,5.428571428571429,0.9891514605422435,4.6,1.125627738633444,3.8,0.3624231267131995,5,0.7806303235788227,3.9,2.149598549405104,4.555555555555555,4.333333333333333,4.666666666666667,4.666666666666667,0.07373292566949366,-0.339606869187583,0.27496383359431686,0.15231583955369316,1.6774884651718138,1.4203859080767791,1.7827479584277783,0.6962331141970876,0.4485653462213992,0.931216607978147,0.043340572783377544,0.025492539578271255,1.0465489141851427,1.164538190228955,0.9737597499365738,1.4869065448789145,0.9565679992277564,0.2685650363234085,-0.31642790005933724,0.43591286791521056,0.4838974386450592,0.13503080284807,0.6320967536183796,2.086347172248817,0.83219521211849945,0.105643607545272,1.0117199487952282,0.5136252570306428,0.7459531127827179,1.184898783174885,0.6533799669393254,1.178567305960828,0.9507367694367272,1.7904580877724783,0.8194115604815719,0.09470017246904094,0.9813090668580666,0.40715771206373064,0.6343729980958919
100,"the natural environment around me. Things that are not man made and just exist by themselves, so plants and animals come to mind.",5,5,1,5,4,5,3,3,3,4,3,5,1,5,1,6,5,6,3,1,2,1,5,7,3,5,5,2,6,6,2,4,6,4,3,5,5,5,5,6,5,1,3,5,4,5,5,6,3,4,3,5,6,4,5,4,2,7,4,1,3,3,5,4,2,5,3,5,6,6,4,4,3,4,2,5,4,4,5,1,1,1,3,3,1,2,3,1,3,4,3,2,2,2,3,4,5,5,3,4,4,5,4,5,4,6,5,4,4,6,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,19,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,65,188,1,2,NA,2,78,1,4,41968,595s (~9.92 minutes),1,1,1,1,4,1,4.214285714285714,-1.0110600757701969,4.5,-0.03727841412624138,3.4,-0.22750642895999096,5,1.7510330841199535,3.75,-0.6322939882066263,2.65,-0.963247999546571,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,-0.21862669820605563,-0.339606869187583,-0.020817451123859892,-0.13464383606956234,0.5635185204325958,0.23615218031594354,-1.3616505958336305,0.07634932322787899,-0.8700620939639203,0.41319888641118435,-1.2418016288802534,-0.5540378601677625,-0.6971311171037838,0.08397350215256404,-0.7232695927978637,0.45634733389576443,-2.0141941841662767,0.2685650363234085,-1.993659722653647,0.43591286791521056,-0.1683121525721943,0.6965613366430933,-0.41423816377903533,-1.006889287476603,-0.926762849859238,-1.5318323094064454,0.39455268128329124,1.6546429290009959,-0.9727631808585446,0.5967612503326204,0.6533799669393254,-0.985047506058781,0.3728379487987167,1.2895998368041313,-0.884364915885599,-0.6929280912368856,0.2997889206287371,-0.7546898177582952,-0.05269552060860442
100,"I define nature as the innate qualities that pertain to something or someone. Nature is innate, the origins of something that transcend human constructs and creations.",1,5,1,4,4,6,2,1,2,4,5,1,2,2,3,3,2,1,1,1,4,2,2,1,1,2,1,3,2,1,2,2,3,1,1,1,2,3,2,1,1,2,2,3,4,2,5,6,3,7,3,3,5,3,7,3,2,3,2,1,4,4,5,4,4,4,5,5,5,5,4,4,2,5,2,5,5,1,5,2,2,2,2,3,3,4,2,3,5,3,3,1,4,1,2,4,5,3,4,3,4,2,2,4,4,5,4,4,6,5,2,1,NA,NA,NA,NA,NA,NA,1,Hot and dry,4,2,1,NA,NA,NA,NA,NA,NA,1,Hot and dry,3,22,Man,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,3,NA,1,78,1,4,44867,1254s (~20.9 minutes),1,1,1,1,4,1,1.8571428571428572,-3.3813640409039514,3.857142857142857,-0.7478837119736537,4.2,0.6745830161022995,4.8,1.5195980912188276,3.75,-0.6322939882066263,2.9,-0.34067868975623594,3.4444444444444446,4,3,3.3333333333333335,-1.3880651937082515,-0.694839821313244,-1.2039425899965646,-0.9955228629393269,-1.6644213690458407,0.23615218031594354,-1.3616505958336305,-0.5435344677413295,-0.8700620939639203,0.931216607978147,-1.884372729712069,-1.7130986596598299,-1.2783577942000928,0.08397350215256404,0.40808330235842794,-1.6047710880705357,-1.4200417474874703,-1.4593722728517309,-0.8755051742574405,-1.7183811604773505,-2.124940926223955,-2.1110913323320233,-1.4605730811764503,-1.006889287476603,0.24587585812592033,-0.986007003755873,-1.4569491212525194,-1.7684100869100632,-2.118574043286053,-1.1676513481941735,-1.6494889604643954,-0.44414380305387874,-1.9387573337533255,-1.2146914180376043,-0.884364915885599,0.8823284361749675,-0.38173122560059247,-1.335613582669308,-0.7397640393131008
100,"the outdoors, the world before human intervention, birds, trees, plants",4,6,5,6,7,4,6,5,5,6,6,5,5,6,6,7,6,5,4,7,4,5,4,4,4,6,4,4,7,6,6,7,6,6,6,6,7,6,7,7,7,4,6,7,4,5,5,7,5,5,7,7,6,5,5,5,5,5,4,1,1,1,1,4,1,3,3,3,2,3,4,4,3,4,2,3,3,2,4,1,3,2,4,3,1,3,1,4,4,4,4,2,4,2,3,4,5,5,5,6,6,6,4,5,6,6,5,4,2,7,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,4,25,Woman,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,4,NA,1,15,1,4,41684,1036s (~17.27 minutes),1,1,1,1,4,1,6.285714285714286,1.0719343178321934,5.428571428571429,0.9891514605422435,1.6,-2.2572076803501435,2.8,-0.7947518377924288,3.75,-0.6322939882066263,2.85,-0.4651925517143025,5.333333333333333,5,6,5,1.0969916092339156,0.3708590350637399,1.4580889724670214,0.4392755151769479,0.006533548062986611,0.8282690441963614,0.7346151070073087,0.6962331141970876,1.107879066314059,-0.10481883515577826,0.685911673615193,0.605022939324305,0.4653222370888339,1.164538190228955,0.9737597499365738,0.45634733389576443,0.3624155625489497,0.8445441393817883,0.8017266483368692,1.1540108773793976,0.4838974386450592,0.13503080284807,0.10892929491967214,2.086347172248817,0.24587585812592033,0.6514689131958445,-0.22261458622864566,-0.05688357895453367,-0.3998577496447905,1.184898783174885,0.0776627350883952,0.09675989995102348,0.9507367694367272,1.2895998368041313,-0.884364915885599,-2.2681846186487387,0.9813090668580666,-0.7546898177582952,-0.05269552060860442
100,"I would define nature in two parts. In the first part I would define nature referring to our weather, and our eco system. In the second part, I could define nature as in a state of habit. For instance the way our human minds and bodies react to everyday stimuli is a state of nature.",4,7,2,6,4,4,2,1,2,7,7,6,1,1,7,7,7,7,4,1,4,1,4,6,3,4,7,6,7,3,6,6,4,4,4,5,5,7,2,6,3,3,4,6,4,4,5,7,2,4,5,3,7,4,6,4,3,7,4,1,2,3,2,2,3,3,6,4,2,3,4,6,3,4,2,5,2,2,5,2,1,3,3,2,2,3,5,5,4,5,5,4,5,2,4,4,7,5,5,6,4,5,5,5,2,5,5,6,7,7,1,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,24,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,3,NA,1,78,1,4,46406,1944s (~32.4 minutes),1,1,1,1,4,1,4.642857142857143,-0.5800957184731503,4.642857142857143,0.12063387428429512,2.4,-1.3551182352878537,3.6,0.13098813381207414,4.25,-0.06712426349244674,3.45,1.028973791782502,4.888888888888889,5.666666666666667,5,4,0.5122723614828182,1.0813249393150628,0.5707451183124929,-0.42160351169281707,0.006533548062986611,1.4203859080767791,-0.8375841701233957,0.6962331141970876,-0.8700620939639203,-0.10481883515577826,-1.884372729712069,-1.7130986596598299,-1.2783577942000928,1.7048205342671505,1.5394361975147195,0.9716269393873395,-2.0141941841662767,-2.0353513759101105,1.3608039225349724,1.1540108773793976,1.1361070298623126,1.2580918704381165,0.10892929491967214,-1.006889287476603,0.24587585812592033,-1.5318323094064454,-0.22261458622864566,1.0841340930158192,-0.9727631808585446,0.008623717490355778,1.804814430641186,1.178567305960828,0.9507367694367272,-0.2129749161009101,0.8194115604815719,1.6699566998808941,0.9813090668580666,-0.7546898177582952,-0.7397640393131008
